Country Name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
United States,3007.123445,3066.562869,3243.843078,3374.515171,3573.941185,3827.52711,4146.316646,4336.426587,4695.92339,5032.144743,5234.296666,5609.3826,6094.01799,6726.358956,7225.69136,7801.456664,8592.253537,9452.576519,10564.94822,11674.18187,12574.79151,13976.10539,14433.78773,15543.89372,17121.22548,18236.82773,19071.22719,20038.9411,21417.01193,22857.15443,23888.60001,24342.2589,25418.99078,26387.29373,27694.85342,28690.8757,29967.71272,31459.13898,32853.67695,34515.39023,36329.95607,37133.62311,37997.75966,39490.27496,41724.63163,44123.40707,46302.00088,48050.22378,48570.04598,47194.94335,48650.64313,50065.9665,51784.41857,53291.12769,55123.84979,56762.72945,57866.74493,59907.75426,62823.30944,65120.39466,63528.6343,70219.47245,76329.58227
Uzbekistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,651.4192097,652.8074753,603.3520153,596.9835856,576.4471105,585.9323642,600.5981578,623.0026524,623.2161328,702.4807441,558.2268024,456.7062895,383.343068,396.377979,465.1198869,546.7768502,654.2838373,830.4076942,1082.286025,1213.265328,1742.349256,2051.129515,2267.623275,2419.718744,2628.460054,2753.971058,2704.677189,1916.764625,1604.258642,1795.201768,1759.307471,1993.424478,2255.151155
St. Vincent and the Grenadines,155.2944938,163.4249877,166.6031645,154.6548778,163.8845617,165.1270076,173.1979275,167.7767586,160.2999227,171.4268064,187.3876436,201.1246083,273.5520052,295.9566058,319.799737,319.9609737,313.1807646,467.8069162,572.7321386,665.1855282,766.0991778,943.5770005,1043.911422,1114.614252,1223.839496,1313.199513,1444.021409,1570.910328,1790.987478,1911.90351,2136.839516,2259.528548,2454.960657,2519.845868,2540.16918,2767.77031,2900.419012,3043.249417,3272.618741,3427.505755,3760.080457,4066.070638,4299.372868,4500.927334,4883.313665,5176.128147,5775.091747,6439.008398,6641.495878,6503.097772,6590.989579,6566.482713,6754.370184,7117.554763,7210.603113,7386.746638,7684.79284,7996.636984,8399.707731,8680.251102,8306.360493,8360.064239,9125.324771
"Venezuela, RB",939.5608061,954.3553613,1006.879977,1060.570324,874.1994115,869.9068673,877.1960494,894.6838178,940.2014199,934.0476074,1018.108984,1109.42701,1158.859765,1371.094578,2039.737534,2084.38407,2316.030922,2592.914389,2735.433885,3266.785346,3886.573956,4241.311872,4214.671632,4091.94017,3531.346495,3560.762222,3388.195364,2620.434204,3203.401445,2258.679615,2461.039355,2642.780541,2918.607446,2835.687569,2699.464788,3500.632677,3125.237788,3725.988118,3886.039254,4087.829348,4795.634748,4940.113903,3667.200194,3243.368805,4287.631579,5456.322425,6769.868414,8369.235268,11310.77817,11641.79915,13692.91497,10877.11236,12937.9276,12433.98079,15975.72938,,,,,,,,
British Virgin Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30062.02251,31731.25662,35006.36144,40828.74609,41377.1466,44158.5054,39152.37507,38753.18254,39905.12842,38997.13732,37795.31926,34597.97669,33045.36438,34007.35294,35324.97489,35365.0693,36663.20876,38633.52989,39411.04525,41976.00831,
Viet Nam,,,,,,,,,,,,,,,,,,,,,,,,,,235.6525399,430.188501,585.3049372,397.0143602,96.13036189,96.71929574,140.6310045,141.3836852,185.187122,224.6370945,281.1336045,329.00119,352.9344398,352.783068,367.1568837,394.5831366,409.4977339,434.8102921,485.4509081,551.9035051,693.1898425,790.5925164,913.3123316,1158.101627,1225.845009,1684.011772,1953.55715,2190.23244,2367.499331,2558.778758,2595.234844,2760.717101,2992.071532,3267.225069,3491.09141,3586.347176,3756.488901,4163.514299
Vanuatu,,,,,,,,,,,,,,,,,,,,1033.94052,1025.639812,941.2244147,925.2829341,926.2014801,1112.490782,990.5154088,926.8136051,996.4858495,1103.278583,1046.420408,1119.280015,1301.634163,1318.531846,1233.431683,1403.105797,1461.405119,1495.987983,1524.960497,1432.608422,1429.889094,1416.197027,1309.047584,1299.178902,1517.294449,1718.263029,1814.817826,1970.898411,2261.459294,2525.083904,2472.463564,2732.551567,3064.751201,2906.342461,2877.444528,2861.203154,2643.886886,2757.203306,3032.19703,3076.835315,3076.589886,2917.756849,3044.57364,3231.3513
World,455.5986208,470.7543578,494.5454244,523.1574212,562.0758052,599.2770257,636.0622279,665.614297,703.8670784,759.4855515,815.6636564,881.928011,997.8383876,1187.728515,1334.813586,1465.609962,1564.108947,1738.662616,2036.992127,2327.93863,2587.772954,2621.859214,2538.522628,2561.572625,2614.184717,2675.663205,3109.556507,3493.232786,3841.113186,3927.773246,4332.765501,4446.324676,4684.302742,4721.40539,4962.296642,5443.844084,5489.001109,5393.034523,5309.371537,5407.95279,5517.121715,5410.749791,5545.61076,6138.110737,6829.846305,7303.74346,7816.391751,8700.587475,9443.240891,8842.426339,9570.618407,10485.49418,10587.93714,10749.96067,10911.12712,10168.12454,10215.58544,10754.92975,11297.4524,11338.15032,10904.14761,12316.10246,12687.74189
Samoa,,,,,,,,,,,,,,,,,,,,,,,726.3783541,670.0619584,654.7642948,573.9484436,606.7853734,669.8561646,794.3533993,731.9765181,747.7808483,744.4959154,779.1744437,776.8519111,1277.233772,1285.66701,1414.201948,1598.917862,1493.944863,1401.715924,1406.765683,1435.345181,1509.88659,1778.842234,2168.028186,2527.762838,2639.805669,3011.100809,3344.054559,3250.953097,3494.395225,3789.626995,3902.311992,3989.89859,3948.728022,4048.467113,4105.810905,4261.640343,4189.052191,4308.300729,4042.722752,3857.689742,3745.560367
Kosovo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2965.449915,2847.555339,3009.523425,3540.822786,3410.693255,3704.562803,3902.530841,3520.782075,3759.472855,4009.353811,4384.18868,4416.029253,4310.934002,5269.783901,5340.268798
"Yemen, Rep.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,945.3239017,1055.383039,1244.260228,1450.275854,1801.528689,794.6392782,390.9977218,399.6975881,359.0486036,421.723115,519.5916393,514.6923407,543.9000684,583.3696527,668.854619,784.7579805,867.8359626,956.2304767,1153.536422,1045.805578,1249.063085,1284.617635,1349.99061,1497.747941,1557.601406,1488.416269,1069.816998,893.7164937,701.7148686,693.816504,578.5120105,543.6375376,650.2722184
South Africa,529.5619227,543.0422237,560.6993945,601.5999509,642.6884307,681.1311113,718.1181791,775.152812,813.5084967,887.2467023,948.5917938,1016.483365,1034.49214,1364.206061,1650.4829,1664.480006,1554.002798,1666.495636,1846.852201,2196.697471,3034.660366,3080.833019,2769.096212,3019.098684,2590.01548,1909.739722,2103.191712,2672.689538,2780.586207,2794.396212,3160.878161,3304.828377,3519.001296,3461.333911,3547.951748,3904.324238,3654.927598,3731.431561,3336.439647,3267.939169,3241.661396,2867.472497,2708.423333,4095.6837,5268.278576,5893.187076,6139.581618,6662.062785,6251.877427,6444.18684,8059.562798,8737.041269,8173.869138,7441.230854,6965.137897,6204.929901,5735.066787,6734.475153,7067.724165,6702.526617,5753.066494,7073.612754,6766.481254
Zambia,228.5673985,216.2746736,208.5626846,209.4533617,236.9417131,296.0224271,334.6725277,350.6534252,398.5575062,472.6402927,426.3021877,383.4161493,414.1076063,523.4439976,608.2774377,495.5227121,539.9553368,480.4681986,521.1793087,604.1015462,678.7749004,679.3081481,635.3950077,527.8988234,419.2002546,336.830125,241.5494809,319.2818804,511.2041795,533.2316867,427.4064535,428.5014948,394.0783977,395.7850555,431.5214724,438.3837208,404.0904611,471.1721205,377.4626156,353.8302338,364.0261454,401.7323159,399.0990779,452.286582,556.0500516,720.4465047,1065.596417,1133.436158,1393.519491,1150.941746,1469.36145,1644.456831,1729.647471,1840.320553,1724.57622,1307.909649,1249.923143,1495.752138,1475.199883,1268.120941,956.831729,1134.713454,1456.90157
Zimbabwe,276.6433633,279.3326561,275.9661394,277.5325155,282.3768564,294.8936049,279.3377791,295.0564493,302.8028709,346.5389203,362.1441468,406.2175033,483.9699742,579.2964182,674.53903,716.949515,686.7217301,676.3292022,664.432526,777.8830088,947.3671355,1067.25452,1094.29259,957.7752322,756.3344913,648.6680364,692.1399583,726.6207297,816.6994731,841.5632256,868.4901749,832.6879695,634.4473585,608.0466105,634.5826172,646.8295598,765.1651241,750.6839091,554.3614836,585.3317992,565.2843897,569.0032086,529.1868828,474.3022011,477.399491,470.7837614,441.4987969,425.0368417,351.8391005,762.2979603,937.84034,1082.615773,1290.193957,1408.36781,1407.034291,1410.329173,1421.787791,1192.107012,2269.177012,1421.868596,1372.696674,1773.920411,1676.821489
